Customer_ID,Nama,Usia,Pekerjaan,Penghasilan_Bulanan_Juta,Kemampuan_Teknologi,Kebutuhan_Bisnis,Beli_Windows,Tanggal_Registrasi
CUST16749,"Dt. Elvin Wijaya, S.Pt",61,Manager,17.08,0.09,0.51,0,2025-01-04
CUST16750,Hj. Laila Manullang,60,Guru,4.29,0.07,0.3,0,2024-12-12
CUST16751,Dacin Kuswandari,58,Arsitek,14.85,0.99,0.93,1,2025-10-11
CUST16752,Jamalia Mardhiyah,41,Driver Online,1.7,0.38,0.97,0,2025-07-09
CUST16753,"Saadat Lestari, M.Ak",58,Peneliti,5.7,0.35,0.11,0,2025-07-30
CUST16754,Karta Halim,26,Freelancer,3.21,0.35,0.94,1,2025-01-25
CUST16755,"Siti Pertiwi, S.E.",35,Akuntan,8.65,0.59,0.75,1,2025-10-23
CUST16756,"Prasetyo Mangunsong, S.Kom",38,Driver Online,3.78,0.99,0.54,1,2025-02-24
CUST16757,Fitriani Sudiati,55,YouTuber,9.57,0.05,0.04,0,2025-07-19
CUST16758,drg. Wardi Salahudin,25,Dokter,18.49,0.4,0.9,1,2025-06-03
CUST16759,Gaman Tampubolon,26,Content Creator,5.44,0.79,0.89,1,2025-02-27
CUST16760,Oskar Uwais,42,Mahasiswa,4.54,0.0,0.36,0,2024-12-12
CUST16761,Elma Wijayanti,50,YouTuber,11.27,0.42,0.31,0,2025-07-18
CUST16762,"Betania Maulana, S.I.Kom",34,Wiraswasta,3.68,0.54,0.86,1,2025-08-10
CUST16763,Raina Mahendra,50,Driver Online,4.61,0.66,0.41,0,2025-11-13
CUST16764,Murti Damanik,36,Arsitek,21.42,0.58,0.38,0,2025-04-28
CUST16765,R. Capa Melani,20,Programmer,19.73,0.5,0.26,1,2025-08-16
CUST16766,"Hj. Karen Rajasa, S.IP",59,Programmer,19.6,0.68,0.17,0,2025-07-15
CUST16767,Bahuwirya Prastuti,35,Engineer,10.05,0.72,0.9,1,2025-08-08
CUST16768,T. Taswir Waskita,18,Programmer,11.55,0.11,0.06,0,2025-06-08
CUST16769,Rusman Yulianti,21,YouTuber,16.15,0.38,0.05,0,2024-12-14
CUST16770,Daliono Hutagalung,41,Content Creator,14.86,0.95,0.58,1,2025-05-31
CUST16771,Ella Habibi,30,Sales,3.53,0.58,0.61,1,2025-06-13
CUST16772,Margana Pertiwi,46,Designer,19.81,0.49,0.49,1,2025-03-19
CUST16773,"drg. Jane Ramadan, M.Ak",38,PNS,5.64,0.86,0.57,1,2025-04-12
CUST16774,Lukita Rahimah,54,Karyawan Swasta,3.4,0.73,0.36,0,2025-10-20
CUST16775,"Clara Pradana, S.Sos",35,Arsitek,13.62,0.84,0.16,1,2025-05-14
CUST16776,Febi Suartini,65,Koki,3.19,0.76,0.93,1,2025-04-26
CUST16777,drg. Cakrajiya Jailani,29,Hotel Staff,7.63,0.47,0.43,0,2025-08-03
CUST16778,R.M. Gamanto Puspita,65,Mahasiswa,1.26,0.73,0.67,0,2025-08-29
CUST16779,Gangsar Mardhiyah,56,Marketing,19.12,0.33,0.94,1,2025-02-26
CUST16780,Satya Sitompul,62,Peneliti,3.34,0.34,0.53,0,2025-07-05
CUST16781,"Prayogo Nurdiyanti, S.Pd",43,Perawat,6.32,0.62,0.82,0,2025-03-23
CUST16782,Darmanto Marpaung,53,Perawat,6.72,0.13,0.74,0,2025-10-09
CUST16783,Artanto Putra,52,Manager,21.94,0.7,0.47,0,2024-12-19
CUST16784,Eluh Utama,32,Konsultan,12.32,0.15,0.92,1,2025-08-20
CUST16785,"Ir. Laila Mayasari, S.Ked",63,YouTuber,9.28,0.9,0.58,1,2025-08-18
CUST16786,Jais Zulkarnain,35,Freelancer,4.64,0.14,0.24,0,2025-03-09
CUST16787,"Sutan Slamet Pudjiastuti, M.Ak",42,Mahasiswa,3.65,0.49,0.31,0,2025-08-19
CUST16788,T. Wahyu Nainggolan,42,Mahasiswa,3.46,0.61,0.44,0,2025-11-14
CUST16789,"Hj. Nabila Siregar, S.Gz",29,Perawat,3.64,0.04,0.77,1,2025-07-31
CUST16790,Ratih Lestari,19,Hotel Staff,3.32,0.87,0.57,0,2025-10-28
CUST16791,Kadir Pranowo,28,Karyawan Swasta,6.92,0.94,0.99,1,2025-09-19
CUST16792,R. Niyaga Kuswoyo,50,PNS,5.72,0.06,0.74,0,2025-02-13
CUST16793,Dr. Zamira Handayani,29,Akuntan,16.75,0.25,0.2,0,2025-06-07
CUST16794,Raden Yolanda,28,Pensiunan,4.97,0.15,0.65,0,2024-11-26
CUST16795,"Drs. Widya Puspita, S.Farm",55,Koki,5.1,0.16,0.25,0,2025-11-04
CUST16796,T. Dipa Nasyiah,22,PNS,6.46,0.0,0.19,0,2025-09-07
CUST16797,Drs. Mumpuni Suartini,53,Programmer,6.37,0.72,0.3,0,2025-06-24
CUST16798,"Intan Prasetya, S.T.",53,Pensiunan,3.82,0.52,0.24,0,2025-11-03
CUST16799,Carla Salahudin,45,Arsitek,21.31,0.68,0.81,1,2025-10-24
CUST16800,Sabar Namaga,28,Konsultan,15.95,0.76,0.24,0,2025-07-06
CUST16801,Kemal Uyainah,44,Content Creator,22.12,0.51,0.64,1,2025-07-03
CUST16802,Raisa Sirait,50,YouTuber,18.18,0.76,1.0,1,2025-06-09
CUST16803,"Jaya Suryatmi, S.Gz",58,Engineer,17.39,0.91,0.11,0,2025-02-20
CUST16804,Puti Titin Kusumo,28,Arsitek,26.3,0.55,0.04,1,2025-10-11
CUST16805,R. Nurul Budiyanto,45,Driver Online,2.11,0.67,0.88,1,2025-05-23
CUST16806,Laras Laksita,61,Driver Online,3.18,0.4,0.57,0,2024-12-03
CUST16807,R. Tania Rahmawati,31,Content Creator,23.0,0.52,0.71,1,2025-05-07
CUST16808,R. Hadi Ramadan,52,Hotel Staff,6.42,0.89,0.6,0,2025-05-11
CUST16809,Rahayu Zulaika,44,Pensiunan,7.6,0.63,0.12,0,2025-11-09
CUST16810,Dagel Hariyah,22,Koki,2.07,0.49,0.25,0,2024-11-25
CUST16811,"dr. Ratna Pratama, S.Ked",46,Dosen,29.56,0.9,0.92,1,2025-02-11
CUST16812,Rachel Saptono,39,Programmer,15.13,0.86,0.49,1,2025-07-20
CUST16813,Ratna Utama,51,Perawat,7.79,0.13,0.98,0,2025-04-12
CUST16814,dr. Ella Prasasta,44,Konsultan,14.35,0.02,0.44,0,2025-09-21
CUST16815,Restu Lazuardi,19,Pensiunan,6.8,0.25,0.96,0,2024-11-26
CUST16816,"Rosman Wahyuni, M.Pd",30,Pensiunan,6.07,0.94,0.76,1,2025-05-02
CUST16817,Karen Santoso,33,Engineer,8.3,0.39,0.28,0,2025-04-05
CUST16818,Najwa Anggraini,39,Hotel Staff,4.33,0.36,0.74,0,2025-08-13
CUST16819,Wardaya Hutasoit,19,PNS,6.31,0.62,0.71,1,2025-11-20
CUST16820,Teguh Maheswara,45,Dokter,27.16,0.74,0.14,0,2025-06-24
CUST16821,Leo Mahendra,55,YouTuber,20.85,0.11,0.18,0,2025-06-04
CUST16822,Cut Eka Rahayu,36,Pengusaha,26.58,0.65,0.38,0,2025-01-08
CUST16823,Devi Jailani,50,Designer,5.21,0.75,0.65,1,2025-08-01
CUST16824,"Bakiman Gunarto, M.Ak",26,Engineer,5.74,0.77,0.08,0,2025-01-13
CUST16825,Bakiadi Sinaga,57,Marketing,18.49,0.15,0.24,0,2025-06-15
CUST16826,"Anastasia Jailani, M.Farm",62,Perawat,3.06,1.0,0.81,0,2024-12-24
CUST16827,"Novi Utama, M.Kom.",57,Blogger,10.47,0.46,0.83,1,2025-09-29
CUST16828,Dr. Titi Novitasari,41,Akuntan,18.07,0.7,0.71,1,2025-09-03
CUST16829,"Eva Zulaika, M.Kom.",55,Dokter,12.03,0.24,0.51,0,2025-04-06
CUST16830,Elvin Yuliarti,56,YouTuber,4.76,0.57,0.95,1,2025-05-02
CUST16831,"Bakidin Nurdiyanti, M.Ak",40,Wiraswasta,4.34,0.84,0.12,0,2025-07-07
CUST16832,Umay Fujiati,28,YouTuber,13.97,0.19,0.78,1,2025-01-31
CUST16833,Mursita Uyainah,26,Driver Online,4.73,0.54,0.49,0,2025-10-22
CUST16834,Paris Gunawan,64,Arsitek,34.23,0.57,0.81,1,2025-06-13
CUST16835,"Ade Prayoga, S.E.I",28,Pensiunan,3.54,0.45,0.32,0,2025-02-16
CUST16836,Bakiadi Kusmawati,44,Guru,6.23,0.26,0.99,0,2025-04-03
CUST16837,T. Cakrabirawa Sihombing,41,Programmer,19.55,0.82,1.0,1,2024-12-29
CUST16838,R.A. Najwa Padmasari,62,Driver Online,2.76,0.99,0.03,0,2025-02-06
CUST16839,"Puspa Habibi, S.Pt",59,Pengusaha,26.23,0.47,0.24,0,2025-07-24
CUST16840,Ratna Yuniar,22,Peneliti,3.44,0.2,0.33,0,2025-09-15
CUST16841,Winda Najmudin,48,YouTuber,15.59,0.11,0.75,0,2025-01-31
CUST16842,Drs. Saka Novitasari,32,Freelancer,4.38,0.62,0.46,0,2025-05-30
CUST16843,"Calista Tamba, M.M.",36,Karyawan Swasta,6.23,0.03,0.56,0,2025-06-27
CUST16844,Drs. Mahesa Mardhiyah,50,Manager,28.8,0.51,0.68,0,2025-03-07
CUST16845,Sabrina Suwarno,18,Content Creator,17.16,0.04,0.29,0,2025-01-26
CUST16846,Banara Budiyanto,63,Perawat,9.09,0.98,0.07,0,2025-11-20
CUST16847,Hamima Suryono,18,Hotel Staff,3.74,0.74,0.26,0,2025-02-19
CUST16848,Zulfa Suwarno,41,Guru,8.01,0.33,0.96,0,2025-11-17
CUST16849,Suci Handayani,23,Perawat,5.25,0.81,0.18,0,2025-03-15
CUST16850,"Ajeng Kuswoyo, S.E.I",22,Blogger,2.91,0.22,0.09,0,2025-05-26
CUST16851,"Ir. Gaduh Rahimah, S.I.Kom",58,YouTuber,4.37,0.19,0.08,0,2025-11-15
CUST16852,Gading Laksita,44,Mahasiswa,2.72,0.55,0.14,0,2024-12-08
CUST16853,Drs. Hartana Narpati,27,Karyawan Swasta,7.09,0.98,0.97,1,2025-01-28
CUST16854,Tantri Latupono,46,Sales,7.08,0.65,0.12,0,2025-03-29
CUST16855,Emin Saefullah,22,Freelancer,4.56,0.62,0.12,0,2025-05-11
CUST16856,"Langgeng Maryati, M.Kom.",27,Blogger,11.6,0.19,0.86,0,2025-11-15
CUST16857,Raden Nasyiah,20,Akuntan,12.81,0.79,0.11,1,2025-02-04
CUST16858,Novi Wahyudin,52,Dosen,17.48,0.15,0.0,0,2025-08-19
CUST16859,Eka Aryani,48,Pensiunan,2.03,0.58,0.88,0,2025-03-14
CUST16860,Ganda Purnawati,61,YouTuber,15.33,0.12,0.4,0,2025-06-04
CUST16861,Ir. Lala Fujiati,43,PNS,5.54,0.78,0.76,1,2025-05-29
CUST16862,"Asirwada Uyainah, S.Pt",30,Mahasiswa,1.59,0.72,0.01,0,2024-12-01
CUST16863,"Galuh Nasyiah, S.E.I",20,Perawat,3.77,0.53,0.13,0,2024-12-20
CUST16864,"Fitriani Susanti, S.Pd",62,Pengusaha,33.13,0.1,0.53,1,2024-12-15
CUST16865,Halima Damanik,44,Perawat,8.43,0.32,0.85,1,2025-10-21
CUST16866,Drs. Rini Dongoran,21,Freelancer,2.61,0.79,0.77,1,2025-05-18
CUST16867,R.M. Baktiono Wasita,40,Engineer,14.93,0.33,0.2,1,2025-07-10
CUST16868,Uchita Utami,48,Driver Online,2.08,0.68,0.26,0,2025-01-01
CUST16869,"Melinda Iswahyudi, S.Farm",20,Akuntan,13.96,0.43,0.57,0,2025-03-19
CUST16870,"Indah Pertiwi, S.Pt",58,Marketing,8.6,0.11,0.97,0,2024-12-24
CUST16871,drg. Balamantri Simanjuntak,54,Pengusaha,28.97,0.9,0.21,1,2025-04-30
CUST16872,"Asirwada Sihombing, S.Ked",21,Arsitek,20.97,0.58,0.3,1,2025-02-27
CUST16873,Karma Megantara,34,Peneliti,6.55,0.54,0.84,1,2025-01-03
CUST16874,R.M. Purwa Hasanah,53,Blogger,22.49,0.69,0.93,0,2025-08-23
CUST16875,Gandi Farida,35,Hotel Staff,9.93,0.74,0.33,1,2025-06-30
CUST16876,Vinsen Marbun,20,Mahasiswa,2.71,0.98,0.4,0,2025-11-22
CUST16877,Ir. Maida Thamrin,20,Akuntan,7.24,0.24,0.2,0,2025-08-06
CUST16878,Zaenab Simanjuntak,49,Engineer,14.42,0.68,0.79,1,2024-11-24
CUST16879,Drs. Banawi Pangestu,31,Blogger,19.49,0.22,0.81,1,2025-02-09
CUST16880,Nyoman Zulkarnain,20,Mahasiswa,2.36,0.62,0.18,0,2025-09-18
CUST16881,R. Nardi Setiawan,52,Sales,4.56,0.64,0.18,0,2025-07-23
CUST16882,Yunita Wibisono,31,Wiraswasta,2.95,0.03,0.83,0,2025-05-27
CUST16883,Ida Kurniawan,43,Guru,7.49,0.87,0.25,0,2025-08-05
CUST16884,Drs. Prabowo Siregar,56,YouTuber,3.22,0.31,0.38,0,2025-01-18
CUST16885,"Sutan Pardi Waskita, S.Pd",23,Driver Online,4.75,0.25,0.25,0,2025-07-23
CUST16886,Among Prasasta,52,Konsultan,17.46,0.71,0.95,1,2025-01-16
CUST16887,Rama Pangestu,31,Pensiunan,7.62,0.3,0.43,0,2025-11-19
CUST16888,Tiara Saragih,20,YouTuber,10.7,0.87,0.39,1,2025-09-17
CUST16889,Padma Permadi,52,Perawat,8.44,0.77,0.18,1,2025-04-03
CUST16890,Dr. Lalita Hakim,47,Arsitek,30.48,0.05,0.5,1,2025-02-18
CUST16891,Yessi Utami,39,Dokter,31.71,1.0,0.51,1,2025-07-27
CUST16892,Ade Marbun,30,Koki,4.64,0.37,0.25,0,2025-01-15
CUST16893,Embuh Nasyiah,57,Arsitek,10.34,0.41,0.53,0,2024-12-23
CUST16894,"Ir. Ganda Wijaya, S.Ked",50,Sales,8.24,0.78,0.06,0,2025-08-06
CUST16895,Cindy Wasita,40,Akuntan,9.24,0.11,0.32,0,2025-05-15
CUST16896,Yance Nababan,34,Designer,14.49,0.53,0.1,1,2025-05-13
CUST16897,R. Erik Dabukke,59,Dosen,26.21,0.74,0.44,0,2025-01-07
CUST16898,Lintang Hastuti,21,Guru,4.41,0.55,0.89,0,2025-08-25
CUST16899,T. Mumpuni Dabukke,53,Blogger,9.74,0.57,0.19,0,2025-07-17
CUST16900,Dt. Rizki Melani,63,Wiraswasta,6.09,0.52,0.78,0,2025-09-25
CUST16901,"Kuncara Wastuti, S.Ked",28,Hotel Staff,9.67,0.26,0.11,0,2025-11-23
CUST16902,Putri Natsir,32,Konsultan,14.56,0.29,0.98,0,2025-11-03
CUST16903,"Kambali Susanti, S.Psi",28,Driver Online,3.65,0.36,0.56,0,2025-08-15
CUST16904,"Dr. Michelle Utami, S.Farm",37,Arsitek,28.09,0.69,0.27,0,2025-08-02
CUST16905,Balidin Handayani,41,Programmer,9.4,0.86,0.03,1,2025-04-05
CUST16906,"Daruna Firgantoro, S.Pd",27,Programmer,19.02,0.26,0.42,1,2025-05-01
CUST16907,Artanto Wijaya,53,Designer,5.93,0.03,0.48,0,2025-01-19
CUST16908,dr. Uli Maryati,48,Blogger,2.79,0.43,0.63,0,2025-08-14
CUST16909,Widya Waskita,50,Dosen,27.39,0.01,0.53,1,2025-09-06
CUST16910,Lamar Ramadan,54,Engineer,17.22,0.35,0.49,1,2025-04-25
CUST16911,Limar Wahyudin,43,Mahasiswa,1.32,0.18,0.65,0,2025-05-29
CUST16912,"dr. Wadi Adriansyah, M.TI.",23,Mahasiswa,3.52,0.95,0.62,0,2025-02-02
CUST16913,Ana Wibisono,21,Hotel Staff,7.57,0.38,0.49,1,2025-09-21
CUST16914,Faizah Narpati,27,Content Creator,6.45,0.46,0.97,1,2025-08-25
CUST16915,dr. Martana Rahimah,31,Dokter,25.88,0.41,0.98,1,2025-10-12
CUST16916,R. Hamzah Halim,42,Engineer,9.99,0.23,0.01,0,2024-12-11
CUST16917,Rosman Sirait,37,Content Creator,23.27,0.91,0.19,1,2025-04-15
CUST16918,Ir. Ophelia Prastuti,23,Perawat,8.62,0.29,0.59,0,2025-08-10
CUST16919,Jasmin Kurniawan,44,Driver Online,1.52,0.75,0.86,0,2025-06-05
CUST16920,Gaduh Hasanah,42,Guru,7.29,0.03,0.21,0,2025-07-07
CUST16921,"KH. Arsipatra Waluyo, S.Kom",52,Konsultan,19.44,0.5,0.31,1,2025-09-24
CUST16922,Ibun Hasanah,43,Blogger,9.43,0.94,0.75,1,2025-01-27
CUST16923,Ayu Ramadan,23,PNS,2.22,0.81,0.74,1,2025-10-07
CUST16924,Rachel Hutapea,18,Akuntan,18.89,0.54,0.76,1,2025-05-03
CUST16925,Banara Haryanto,41,Sales,6.53,0.4,0.23,0,2025-07-29
CUST16926,"Puji Permadi, S.E.",20,YouTuber,23.8,0.43,0.42,1,2025-06-25
CUST16927,"R.A. Rachel Farida, M.Pd",33,Koki,7.12,0.87,0.06,1,2025-07-06
CUST16928,Drs. Bahuwirya Susanti,27,Dosen,27.14,0.85,0.73,1,2025-11-20
CUST16929,Ajiono Marpaung,48,Koki,7.16,0.19,0.04,0,2025-07-03
CUST16930,"Gaduh Haryanti, S.Gz",49,Perawat,8.35,0.6,0.98,0,2025-04-09
CUST16931,"Shania Nasyidah, S.Farm",37,Designer,13.63,0.19,0.75,1,2025-10-09
CUST16932,Betania Yuliarti,43,Peneliti,5.5,0.57,0.07,0,2025-03-08
CUST16933,"R. Edi Palastri, S.E.I",54,Driver Online,1.15,0.75,0.24,0,2025-07-23
CUST16934,Dewi Kusumo,19,PNS,7.83,0.12,0.53,0,2025-11-05
CUST16935,"Tgk. Widya Setiawan, S.E.",42,YouTuber,23.5,0.94,0.4,1,2025-01-09
CUST16936,Ani Riyanti,34,Wiraswasta,2.12,0.11,0.07,0,2025-07-06
CUST16937,Pardi Hidayanto,57,Engineer,5.41,0.44,0.01,0,2025-10-02
CUST16938,"Kezia Halimah, M.Pd",46,Blogger,6.03,0.28,0.95,1,2025-06-10
CUST16939,Talia Sihombing,52,Sales,4.0,0.9,0.52,0,2025-04-18
CUST16940,Ihsan Padmasari,52,Mahasiswa,1.57,0.58,0.84,0,2025-02-14
CUST16941,Yance Rahmawati,58,Content Creator,20.63,0.32,0.83,0,2025-04-22
CUST16942,"R.M. Kemal Hutagalung, S.I.Kom",56,Dosen,15.18,0.65,0.73,0,2025-03-14
CUST16943,Aurora Astuti,47,Akuntan,19.94,0.34,0.79,1,2025-11-17
CUST16944,Jatmiko Wijaya,35,Guru,7.5,0.8,0.5,1,2025-03-02
CUST16945,KH. Raharja Mayasari,33,Programmer,14.06,0.57,0.99,1,2024-12-13
CUST16946,Cut Elisa Haryanti,46,Freelancer,3.35,1.0,0.75,1,2025-08-26
CUST16947,Violet Puspasari,48,Content Creator,8.73,0.11,0.94,1,2025-02-05
CUST16948,Bancar Kusmawati,23,Pensiunan,5.46,0.97,0.29,0,2025-08-17
CUST16949,Maras Lailasari,31,Akuntan,15.0,0.19,0.9,0,2025-10-13
CUST16950,drg. Genta Oktaviani,57,Dosen,32.19,0.92,0.07,0,2025-11-19
CUST16951,Vivi Hariyah,36,Guru,8.84,0.7,0.05,0,2024-12-26
CUST16952,Legawa Usada,60,Dokter,20.12,0.33,0.82,0,2025-07-27
CUST16953,"Ibun Marbun, M.M.",32,Karyawan Swasta,9.38,0.3,0.58,1,2025-10-18
CUST16954,"Daru Marpaung, S.Pt",20,Programmer,5.75,0.98,0.83,1,2025-07-26
CUST16955,"Gabriella Wahyudin, S.E.I",57,Guru,3.93,0.09,0.67,0,2025-06-23
CUST16956,Martana Budiman,46,Blogger,15.89,0.63,0.81,1,2025-09-27
CUST16957,"Tgk. Samiah Nainggolan, M.Ak",49,Blogger,17.41,0.18,0.37,1,2025-06-28
CUST16958,Ani Haryanti,33,Koki,6.09,0.29,0.21,0,2025-01-24
CUST16959,Slamet Situmorang,47,Content Creator,15.6,0.19,0.78,0,2025-02-04
CUST16960,Alika Pradana,37,Content Creator,15.07,0.1,0.26,1,2025-01-12
CUST16961,"Ir. Gawati Purwanti, M.Kom.",25,Arsitek,17.95,0.06,0.09,0,2025-10-16
CUST16962,Gada Hastuti,43,Freelancer,4.26,0.37,0.99,0,2025-08-24
CUST16963,Balidin Yuniar,47,Pengusaha,23.12,0.24,0.73,1,2025-02-12
CUST16964,Tgk. Novi Wastuti,26,YouTuber,24.48,0.1,0.24,0,2025-07-04
CUST16965,Natalia Yolanda,60,Engineer,16.47,0.28,0.37,0,2025-01-02
CUST16966,"H. Bahuwarna Sitorus, M.TI.",46,Pengusaha,16.68,0.26,0.54,0,2024-12-19
CUST16967,Sadina Pradipta,35,Content Creator,4.07,0.87,0.43,1,2025-03-24
CUST16968,Putu Tampubolon,27,Hotel Staff,9.35,0.13,0.36,0,2025-11-04
CUST16969,Citra Mandasari,62,Guru,8.87,0.72,0.07,0,2025-08-17
CUST16970,Raditya Salahudin,43,Pengusaha,16.49,0.41,0.21,0,2025-02-18
CUST16971,Shakila Yulianti,51,Perawat,3.22,0.93,0.3,0,2025-08-07
CUST16972,"drg. Kusuma Susanti, S.Kom",64,Marketing,14.66,0.3,0.7,0,2025-02-17
CUST16973,Usyi Yuniar,33,Freelancer,3.31,0.35,0.86,0,2025-08-21
CUST16974,R. Dodo Pradipta,57,Programmer,13.95,0.92,0.2,0,2025-09-20
CUST16975,Kamila Laksmiwati,56,Blogger,17.24,0.93,0.39,0,2025-09-04
CUST16976,R.A. Puji Rahimah,40,Peneliti,7.07,0.41,0.83,0,2025-03-11
CUST16977,"dr. Ina Anggriawan, S.Kom",38,Koki,4.31,0.39,0.97,0,2025-02-01
CUST16978,"Drs. Xanana Winarsih, S.E.I",46,Programmer,9.33,0.01,0.62,0,2025-01-01
CUST16979,Mutia Santoso,26,PNS,2.81,0.25,0.95,1,2025-04-09
CUST16980,Dian Nugroho,34,Marketing,12.44,0.88,0.37,1,2025-06-29
CUST16981,Kamaria Sirait,50,Konsultan,17.34,0.77,0.01,0,2025-06-29
CUST16982,Tgk. Radika Saptono,20,Mahasiswa,2.44,0.41,0.03,0,2025-10-04
CUST16983,KH. Kunthara Uyainah,33,Konsultan,16.1,0.04,0.42,1,2025-09-17
CUST16984,"Ciaobella Suryono, S.E.I",47,Marketing,7.21,0.95,0.27,0,2025-10-29
CUST16985,Ulya Ardianto,51,Peneliti,2.04,0.05,0.62,0,2025-06-07
CUST16986,Niyaga Haryanto,48,YouTuber,17.82,0.85,0.49,1,2025-05-26
CUST16987,Estiawan Tamba,27,Pensiunan,6.94,0.99,0.45,1,2025-05-09
CUST16988,Karen Mahendra,18,Programmer,18.32,0.47,0.17,1,2025-07-28
CUST16989,Elisa Laksita,32,Manager,18.23,0.61,0.71,1,2025-05-26
CUST16990,Titin Mustofa,60,Manager,26.81,1.0,0.36,0,2024-12-10
CUST16991,Yoga Mardhiyah,18,Sales,7.42,0.75,0.77,1,2025-09-16
CUST16992,"H. Rusman Megantara, S.E.I",55,Freelancer,4.56,0.64,0.57,0,2025-02-03
CUST16993,"KH. Damar Prayoga, S.I.Kom",27,Manager,21.12,0.93,0.88,1,2025-03-10
CUST16994,Silvia Hidayanto,53,Sales,9.98,0.48,0.29,0,2025-06-11
CUST16995,Raisa Hakim,46,Perawat,9.7,0.41,0.47,0,2025-09-21
CUST16996,H. Hadi Yuniar,48,Pensiunan,7.74,0.38,0.75,1,2025-02-06
CUST16997,Rahmi Situmorang,29,Freelancer,2.92,0.44,0.89,0,2025-01-17
CUST16998,Ira Anggriawan,25,YouTuber,3.74,0.57,0.26,0,2025-03-06
CUST16999,"dr. Dwi Pratama, M.Farm",33,Content Creator,8.73,0.93,0.04,1,2025-07-20
CUST17000,Tania Wijayanti,20,Driver Online,4.07,0.03,0.35,0,2025-05-27
CUST17001,Mursita Nuraini,57,Akuntan,13.79,0.98,0.23,0,2025-05-27
CUST17002,"Intan Uyainah, S.E.I",20,Manager,18.06,0.35,0.24,0,2025-05-18
CUST17003,Nalar Damanik,27,Freelancer,4.51,0.44,0.31,0,2025-02-23
CUST17004,Qori Latupono,40,YouTuber,12.32,0.64,0.12,0,2024-12-10
CUST17005,"Diah Tarihoran, M.M.",19,Mahasiswa,3.47,0.0,0.17,0,2025-06-25
CUST17006,Daniswara Ardianto,44,Hotel Staff,7.82,0.28,0.63,1,2024-11-28
CUST17007,"Lembah Saputra, S.IP",21,Hotel Staff,7.33,0.42,0.89,1,2025-08-12
CUST17008,"Jaka Tamba, S.I.Kom",48,Wiraswasta,5.56,0.86,0.54,0,2025-09-27
CUST17009,Jamal Sitompul,50,Dosen,12.29,0.3,0.2,0,2025-08-08
CUST17010,"Cindy Gunawan, S.Farm",53,Konsultan,11.57,0.9,0.92,0,2025-04-13
CUST17011,"Ir. Rika Safitri, S.I.Kom",62,Programmer,5.57,0.35,0.49,0,2025-06-16
CUST17012,"Drs. Wadi Suartini, M.M.",37,Pensiunan,7.97,0.52,0.72,1,2024-12-16
CUST17013,Bakiono Utama,60,Dosen,28.88,0.56,0.69,1,2025-09-20
CUST17014,"drg. Jane Sitorus, S.Pd",58,Driver Online,3.51,0.24,0.61,0,2025-01-21
CUST17015,Padmi Utama,26,Designer,11.2,0.57,0.91,1,2025-03-08
CUST17016,Oni Astuti,40,Arsitek,14.47,0.92,0.62,1,2025-06-27
CUST17017,Martaka Saptono,20,Dokter,28.25,0.59,0.83,1,2025-08-12
CUST17018,Zizi Nasyidah,28,Driver Online,2.94,0.32,0.04,0,2025-10-17
CUST17019,Maryadi Siregar,20,Dokter,29.0,0.21,0.05,0,2025-03-20
CUST17020,"Yani Purnawati, S.T.",50,Freelancer,1.33,0.01,0.02,0,2025-03-18
CUST17021,"R. Endah Rajata, S.E.",56,Blogger,11.93,0.17,0.65,0,2025-04-03
CUST17022,Embuh Hassanah,64,Konsultan,10.36,0.37,0.29,0,2025-03-06
CUST17023,Jasmin Situmorang,41,Driver Online,1.85,0.48,0.73,0,2025-07-26
CUST17024,Emong Purwanti,60,Pensiunan,6.92,0.62,0.71,0,2025-02-28
CUST17025,Tgk. Umay Prastuti,36,Peneliti,7.77,0.96,0.36,0,2025-06-04
CUST17026,"Cut Fitriani Hariyah, S.Pd",62,Karyawan Swasta,6.83,0.44,0.66,0,2025-02-17
CUST17027,"drg. Danu Maryati, S.Sos",24,Koki,2.73,0.16,0.31,0,2025-06-06
CUST17028,"Drs. Kusuma Habibi, S.Kom",47,Programmer,7.69,0.03,0.43,0,2025-04-28
CUST17029,Kariman Dabukke,61,PNS,7.53,0.82,0.79,1,2025-11-14
CUST17030,Drs. Zahra Mandala,60,Manager,12.03,0.15,0.25,0,2024-11-25
CUST17031,Dartono Padmasari,47,Dokter,14.4,0.9,0.47,0,2025-11-03
CUST17032,"Hj. Victoria Samosir, S.Pd",19,Manager,25.75,0.1,0.32,1,2025-07-31
CUST17033,Yance Nainggolan,22,Manager,11.98,0.46,0.47,1,2025-08-03
CUST17034,Kasiyah Wibisono,39,Akuntan,17.89,0.63,0.23,1,2024-12-16
CUST17035,Jayeng Gunawan,37,Peneliti,7.02,0.33,0.87,1,2025-06-11
CUST17036,Mariadi Hartati,27,Freelancer,2.62,0.93,0.51,1,2025-02-02
CUST17037,"H. Darmanto Sitompul, M.Pd",40,Perawat,7.12,0.22,0.57,0,2025-01-12
CUST17038,Estiono Natsir,46,Engineer,15.31,0.45,0.16,1,2024-12-10
CUST17039,"Taufik Hariyah, S.Ked",44,Peneliti,4.57,0.45,0.99,0,2025-06-09
CUST17040,Kawaya Puspita,42,Pensiunan,5.41,0.82,0.15,0,2025-05-06
CUST17041,Rahmi Maryati,19,Sales,6.6,0.36,0.48,0,2025-06-11
